,Node_1,Node_2,Node_3,Node_4,Node_Nr
2382,90922,91060,91138,91004,700261
2383,90928,91078,91138,91060,700262
2384,90925,91048,91139,91123,700263
2385,90926,91037,91139,91048,700264
2386,90931,91123,91139,91037,700265
2387,90927,91079,91140,91036,700266
2388,90928,91015,91140,91079,700267
2389,90932,91036,91140,91015,700268
2390,90930,91124,91141,91073,700269
2391,90931,91110,91141,91124,700270
2392,90934,91073,91141,91110,700271
2393,88653,91044,91142,90982,700272
2394,90940,91127,91142,91044,700273
2395,88612,90982,91142,91127,700274
2396,88610,88611,91143,90992,700275
2397,88612,91126,91143,88611,700276
2398,90939,90992,91143,91126,700277
2399,89083,89084,91144,91020,700278
2400,89085,91053,91144,89084,700279
2401,90944,91020,91144,91053,700280
2402,90947,91088,91145,91130,700281
2403,90945,91102,91145,91088,700282
2404,90943,91130,91145,91102,700283
2405,89087,89088,91146,91051,700284
2406,89089,91113,91146,89088,700285
2407,90948,91051,91146,91113,700286
2408,89089,89090,91147,91114,700287
2409,89091,91116,91147,89090,700288
2410,90946,91114,91147,91116,700289
2411,90950,91094,91149,91148,700290
2412,90949,91121,91149,91094,700291
2413,90953,91148,91149,91121,700292
2414,90950,91148,91150,91000,700293
2415,90953,91055,91150,91148,700294
2416,90951,91000,91150,91055,700295
2417,90952,91029,91151,91087,700296
2418,90951,91057,91151,91029,700297
2419,90945,91087,91151,91057,700298
2420,89097,89098,91152,90999,700299
2421,89099,91092,91152,89098,700300
2422,90950,90999,91152,91092,700301
2423,89101,89102,91153,91093,700302
2424,89103,91041,91153,89102,700303
2425,90949,91093,91153,91041,700304
2426,89016,91171,91173,89017,800001
2427,91171,34022,91172,91173,800002
2428,91172,88684,88683,91173,800003
2429,88683,3402,89017,91173,800004
2430,5401,89105,91176,88682,800005
2431,89105,89106,91174,91176,800006
2432,91174,91160,91175,91176,800007
2433,91175,88681,88682,91176,800008
2434,54022,89112,91179,91178,800009
2435,89112,5402,88723,91179,800010
2436,88723,88722,91177,91179,800011
2437,91177,91154,91178,91179,800012
2438,91154,91180,91182,91178,800013
2439,91180,91158,91181,91182,800014
2440,91181,89110,89111,91182,800015
2441,89111,54022,91178,91182,800016
2442,89110,91181,91185,89109,800017
2443,91181,91158,91183,91185,800018
2444,91183,91159,91184,91185,800019
2445,91184,89108,89109,91185,800020
2446,91164,91186,91189,91188,800021
2447,91186,91167,91187,91189,800022
2448,91187,88688,88687,91189,800023
2449,88687,88686,91188,91189,800024
2450,91167,91190,91192,91187,800025
2451,91190,91169,91191,91192,800026
2452,91191,88690,88689,91192,800027
2453,88689,88688,91187,91192,800028
2454,88684,91172,91194,88685,800029
2455,91172,34022,91193,91194,800030
2456,91193,91164,91188,91194,800031
2457,91188,88686,88685,91194,800032
2458,3401,88642,91197,89009,800033
2459,88642,88643,91195,91197,800034
2460,91195,91163,91196,91197,800035
2461,91196,89010,89009,91197,800036
2462,88716,91198,91201,88717,800037
2463,91198,91170,91199,91201,800038
2464,91199,91157,91200,91201,800039
2465,91200,88718,88717,91201,800040
2466,34022,91171,91204,91203,800041
2467,91171,89016,89015,91204,800042
2468,89015,89014,91202,91204,800043
2469,91202,91161,91203,91204,800044
2470,88722,88721,91207,91177,800045
2471,88721,88720,91205,91207,800046
2472,91205,54021,91206,91207,800047
2473,91206,91154,91177,91207,800048
2474,91166,91208,91211,91210,800049
2475,91208,88647,88648,91211,800050
2476,88648,88649,91209,91211,800051
2477,91209,91168,91210,91211,800052
2478,91169,91212,91214,91213,800053
2479,91212,91168,91209,91214,800054
2480,91209,88649,88650,91214,800055
2481,88650,88651,91213,91214,800056
2482,88718,91200,91216,88719,800057
2483,91200,91157,91215,91216,800058
2484,91215,54021,91205,91216,800059
2485,91205,88720,88719,91216,800060
2486,91169,91217,91219,91191,800061
2487,91217,88653,91218,91219,800062
2488,91218,88692,88691,91219,800063
2489,88691,88690,91191,91219,800064
2490,88653,88654,91221,91218,800065
2491,88654,88655,91220,91221,800066
2492,91220,88694,88693,91221,800067
2493,88693,88692,91218,91221,800068
2494,88655,88656,91223,91220,800069
2495,88656,88657,91222,91223,800070
2496,91222,88696,88695,91223,800071
2497,88695,88694,91220,91223,800072
2498,88657,88658,91225,91222,800073
2499,88658,88659,91224,91225,800074
2500,91224,88698,88697,91225,800075
2501,88697,88696,91222,91225,800076
2502,88659,88660,91227,91224,800077
2503,88660,88661,91226,91227,800078
2504,91226,88700,88699,91227,800079
2505,88699,88698,91224,91227,800080
2506,88661,88662,91229,91226,800081
2507,88662,88663,91228,91229,800082
2508,91228,88702,88701,91229,800083
2509,88701,88700,91226,91229,800084
2510,91155,91230,91234,91233,800085
2511,91230,88679,91231,91234,800086
2512,91231,91160,91232,91234,800087
2513,91232,91159,91233,91234,800088
2514,88663,88664,91236,91228,800089
2515,88664,88665,91235,91236,800090
2516,91235,88704,88703,91236,800091
2517,88703,88702,91228,91236,800092
2518,88673,88674,91239,91238,800093
2519,88674,88675,91237,91239,800094
2520,91237,88714,88713,91239,800095
2521,88713,88712,91238,91239,800096
2522,88665,88666,91241,91235,800097
2523,88666,88667,91240,91241,800098
2524,91240,88706,88705,91241,800099
2525,88705,88704,91235,91241,800100
2526,88643,88644,91244,91195,800101
2527,88644,88645,91242,91244,800102
2528,91242,91166,91243,91244,800103
2529,91243,91163,91195,91244,800104
2530,88667,88668,91246,91240,800105
2531,88668,88669,91245,91246,800106
2532,91245,88708,88707,91246,800107
2533,88707,88706,91240,91246,800108
2534,88677,91247,91249,88676,800109
2535,91247,91170,91248,91249,800110
2536,91248,88714,91237,91249,800111
2537,91237,88675,88676,91249,800112
2538,88669,88670,91251,91245,800113
2539,88670,88671,91250,91251,800114
2540,91250,88710,88709,91251,800115
2541,88709,88708,91245,91251,800116
2542,89012,91252,91255,91254,800117
2543,91252,91163,91243,91255,800118
2544,91243,91166,91253,91255,800119
2545,91253,91162,91254,91255,800120
2546,88671,88672,91256,91250,800121
2547,88672,88673,91238,91256,800122
2548,91238,88712,88711,91256,800123
2549,88711,88710,91250,91256,800124
2550,54021,91215,91260,91259,800125
2551,91215,91157,91257,91260,800126
2552,91257,91156,91258,91260,800127
2553,91258,91158,91259,91260,800128
2554,89106,89107,91261,91174,800129
2555,89107,89108,91184,91261,800130
2556,91184,91159,91232,91261,800131
2557,91232,91160,91174,91261,800132
2558,91164,91262,91266,91265,800133
2559,91262,91161,91263,91266,800134
2560,91263,91162,91264,91266,800135
2561,91264,91165,91265,91266,800136
2562,89012,91254,91267,89013,800137
2563,91254,91162,91263,91267,800138
2564,91263,91161,91202,91267,800139
2565,91202,89014,89013,91267,800140
2566,91162,91253,91269,91264,800141
2567,91253,91166,91210,91269,800142
2568,91210,91168,91268,91269,800143
2569,91268,91165,91264,91269,800144
2570,91164,91265,91271,91186,800145
2571,91265,91165,91268,91271,800146
2572,91268,91168,91270,91271,800147
2573,91270,91167,91186,91271,800148
2574,91155,91272,91274,91273,800149
2575,91272,91156,91257,91274,800150
2576,91257,91157,91199,91274,800151
2577,91199,91170,91273,91274,800152
2578,91155,91233,91275,91272,800153
2579,91233,91159,91183,91275,800154
2580,91183,91158,91258,91275,800155
2581,91258,91156,91272,91275,800156
2582,91154,91206,91276,91180,800157
2583,54021,91259,91276,91206,800158
2584,91158,91180,91276,91259,800159
2585,88677,88678,91278,91277,800160
2586,88679,91230,91278,88678,800161
2587,91155,91277,91278,91230,800162
2588,88681,91175,91279,88680,800163
2589,91160,91231,91279,91175,800164
2590,88679,88680,91279,91231,800165
2591,89010,91196,91280,89011,800166
2592,91163,91252,91280,91196,800167
2593,89012,89011,91280,91252,800168
2594,91161,91262,91281,91203,800169
2595,91164,91193,91281,91262,800170
2596,34022,91203,91281,91193,800171
2597,88645,88646,91282,91242,800172
2598,88647,91208,91282,88646,800173
2599,91166,91242,91282,91208,800174
2600,91167,91270,91283,91190,800175
2601,91168,91212,91283,91270,800176
2602,91169,91190,91283,91212,800177
2603,88651,88652,91284,91213,800178
2604,88653,91217,91284,88652,800179
2605,91169,91213,91284,91217,800180
2606,91155,91273,91285,91277,800181
2607,91170,91247,91285,91273,800182
2608,88677,91277,91285,91247,800183
2609,88716,88715,91286,91198,800184
2610,88714,91248,91286,88715,800185
2611,91170,91198,91286,91248,800186
2612,91312,91402,91318,91405,900001
2613,91402,91319,91403,91318,900002
2614,91403,91315,91404,91318,900003
2615,91404,91320,91405,91318,900004
2616,88737,91406,91376,88738,900005
2617,91406,91378,91407,91376,900006
2618,91407,91377,91408,91376,900007
2619,91408,88739,88738,91376,900008
2620,91385,91409,91386,91412,900009
2621,91409,91384,91410,91386,900010
2622,91410,91383,91411,91386,900011
2623,91411,91343,91412,91386,900012
2624,91379,91413,91416,91415,900013
2625,91413,88696,88697,91416,900014
2626,88697,88698,91414,91416,900015
2627,91414,91391,91415,91416,900016
2628,91379,91417,91419,91413,900017
2629,91417,91380,91418,91419,900018
2630,91418,88694,88695,91419,900019
2631,88695,88696,91413,91419,900020
2632,91306,91420,91423,91422,900021
2633,91420,91320,91404,91423,900022
2634,91404,91315,91421,91423,900023
2635,91421,91307,91422,91423,900024
2636,91306,91422,91427,91426,900025
2637,91422,91307,91424,91427,900026
2638,91424,91397,91425,91427,900027
2639,91425,91399,91426,91427,900028
2640,91333,91428,91432,91431,900029
2641,91428,91343,91429,91432,900030
2642,91429,91342,91430,91432,900031
2643,91430,91358,91431,91432,900032
2644,91333,91433,91435,91428,900033
2645,91433,91344,91434,91435,900034
2646,91434,91385,91412,91435,900035
2647,91412,91343,91428,91435,900036
2648,91296,91436,91440,91439,900037
2649,91436,91298,91437,91440,900038
2650,91437,88303,91438,91440,900039
2651,91438,91297,91439,91440,900040
2652,91298,91436,91444,91443,900041
2653,91436,91296,91441,91444,900042
2654,91441,91295,91442,91444,900043
2655,91442,91301,91443,91444,900044
2656,88684,91445,91447,88683,900045
2657,91445,34024,91446,91447,900046
2658,91446,89019,89018,91447,900047
2659,89018,3402,88683,91447,900048
2660,34032,91448,91451,91450,900049
2661,91448,89039,89038,91451,900050
2662,89038,89037,91449,91451,900051
2663,91449,91349,91450,91451,900052
2664,54024,91452,91454,89113,900053
2665,91452,91287,91453,91454,900054
2666,91453,88722,88723,91454,900055
2667,88723,5402,89113,91454,900056
2668,89035,91455,91459,91458,900057
2669,91455,91350,91456,91459,900058
2670,91456,91300,91457,91459,900059
2671,91457,91349,91458,91459,900060
2672,88737,88736,91462,91406,900061
2673,88736,88735,91460,91462,900062
2674,91460,91372,91461,91462,900063
2675,91461,91378,91406,91462,900064
2676,91364,91463,91466,91465,900065
2677,91463,88747,88746,91466,900066
2678,88746,88745,91464,91466,900067
2679,91464,91365,91465,91466,900068
2680,91373,91467,91469,91468,900069
2681,91467,91372,91460,91469,900070
2682,91460,88735,88734,91469,900071
2683,88734,88733,91468,91469,900072
2684,54032,89131,91472,91471,900073
2685,89131,5403,88768,91472,900074
2686,88768,88767,91470,91472,900075
2687,91470,91288,91471,91472,900076
2688,34032,91473,91475,91448,900077
2689,91473,91289,91474,91475,900078
2690,91474,3403,89040,91475,900079
2691,89040,89039,91448,91475,900080
2692,91323,91476,91480,91479,900081
2693,91476,91324,91477,91480,900082
2694,91477,91327,91478,91480,900083
2695,91478,91326,91479,91480,900084
2696,91365,91464,91483,91482,900085
2697,91464,88745,88744,91483,900086
2698,88744,88743,91481,91483,900087
2699,91481,91366,91482,91483,900088
2700,88708,91484,91487,88707,900089
2701,91484,91396,91485,91487,900090
2702,91485,91394,91486,91487,900091
2703,91486,88706,88707,91487,900092
2704,89027,91488,91491,89028,900093
2705,91488,91333,91489,91491,900094
2706,91489,91332,91490,91491,900095
2707,91490,89029,89028,91491,900096
2708,91290,91492,91495,91494,900097
2709,91492,34032,91450,91495,900098
2710,91450,91349,91493,91495,900099
2711,91493,88202,91494,91495,900100
2712,91329,91496,91499,91498,900101
2713,91496,91328,91497,91499,900102
2714,91497,89127,89128,91499,900103
2715,89128,89129,91498,91499,900104
2716,91348,91500,91504,91503,900105
2717,91500,91347,91501,91504,900106
2718,91501,91351,91502,91504,900107
2719,91502,91350,91503,91504,900108
2720,89029,91490,91507,89030,900109
2721,91490,91332,91505,91507,900110
2722,91505,91331,91506,91507,900111
2723,91506,89031,89030,91507,900112
2724,88722,91453,91510,88721,900113
2725,91453,91287,91508,91510,900114
2726,91508,54023,91509,91510,900115
2727,91509,88720,88721,91510,900116
2728,89027,89026,91513,91488,900117
2729,89026,89025,91511,91513,900118
2730,91511,91334,91512,91513,900119
2731,91512,91333,91488,91513,900120
2732,88708,88709,91516,91484,900121
2733,88709,88710,91514,91516,900122
2734,91514,91397,91515,91516,900123
2735,91515,91396,91484,91516,900124
2736,91380,91417,91520,91519,900125
2737,91417,91379,91517,91520,900126
2738,91517,91368,91518,91520,900127
2739,91518,91384,91519,91520,900128
2740,88727,91521,91524,88728,900129
2741,91521,91291,91522,91524,900130
2742,91522,91292,91523,91524,900131
2743,91523,88729,88728,91524,900132
2744,91330,91525,91529,91528,900133
2745,91525,91355,91526,91529,900134
2746,91526,91348,91527,91529,900135
2747,91527,88302,91528,91529,900136
2748,91388,91530,91532,91531,900137
2749,91530,88692,88693,91532,900138
2750,88693,88694,91418,91532,900139
2751,91418,91380,91531,91532,900140
2752,91401,91533,91536,91535,900141
2753,91533,91398,91534,91536,900142
2754,91534,88714,88715,91536,900143
2755,88715,88716,91535,91536,900144
2756,54031,91537,91539,91538,900145
2757,91537,91288,91470,91539,900146
2758,91470,88767,88766,91539,900147
2759,88766,88765,91538,91539,900148
2760,91360,91540,91543,91542,900149
2761,91540,91396,91515,91543,900150
2762,91515,91397,91541,91543,900151
2763,91541,91308,91542,91543,900152
2764,91364,91544,91546,91463,900153
2765,91544,91363,91545,91546,900154
2766,91545,88749,88748,91546,900155
2767,88748,88747,91463,91546,900156
2768,88757,88756,91549,91548,900157
2769,88756,88755,91547,91549,900158
2770,91547,91360,91542,91549,900159
2771,91542,91308,91548,91549,900160
2772,34024,91550,91552,91446,900161
2773,91550,91338,91551,91552,900162
2774,91551,89021,89020,91552,900163
2775,89020,89019,91446,91552,900164
2776,88731,88730,91555,91554,900165
2777,88730,88729,91523,91555,900166
2778,91523,91292,91553,91555,900167
2779,91553,91359,91554,91555,900168
2780,89115,91556,91558,89114,900169
2781,91556,91322,91557,91558,900170
2782,91557,91287,91452,91558,900171
2783,91452,54024,89114,91558,900172
2784,88688,88689,91562,91561,900173
2785,88689,88690,91559,91562,900174
2786,91559,91387,91560,91562,900175
2787,91560,91345,91561,91562,900176
2788,91374,91563,91567,91566,900177
2789,91563,91375,91564,91567,900178
2790,91564,91297,91565,91567,900179
2791,91565,91371,91566,91567,900180
2792,89125,89126,91570,91569,900181
2793,89126,89127,91497,91570,900182
2794,91497,91328,91568,91570,900183
2795,91568,91311,91569,91570,900184
2796,91381,91571,91575,91574,900185
2797,91571,91390,91572,91575,900186
2798,91572,91370,91573,91575,900187
2799,91573,91371,91574,91575,900188
2800,91338,91576,91578,91551,900189
2801,91576,91335,91577,91578,900190
2802,91577,89023,89022,91578,900191
2803,89022,89021,91551,91578,900192
2804,91315,91403,91581,91580,900193
2805,91403,91319,91579,91581,900194
2806,91579,88761,88760,91581,900195
2807,88760,88759,91580,91581,900196
2808,91288,91582,91583,91471,900197
2809,91582,91329,91498,91583,900198
2810,91498,89129,89130,91583,900199
2811,89130,54032,91471,91583,900200
2812,91395,91584,91586,91585,900201
2813,91584,88704,88705,91586,900202
2814,88705,88706,91486,91586,900203
2815,91486,91394,91585,91586,900204
2816,88712,88713,91589,91588,900205
2817,88713,88714,91534,91589,900206
2818,91534,91398,91587,91589,900207
2819,91587,91399,91588,91589,900208
2820,88690,88691,91591,91559,900209
2821,88691,88692,91530,91591,900210
2822,91530,91388,91590,91591,900211
2823,91590,91387,91559,91591,900212
2824,91354,91592,91596,91595,900213
2825,91592,91357,91593,91596,900214
2826,91593,91356,91594,91596,900215
2827,91594,91353,91595,91596,900216
2828,91291,91597,91600,91522,900217
2829,91597,91300,91598,91600,900218
2830,91598,91302,91599,91600,900219
2831,91599,91292,91522,91600,900220
2832,91377,91601,91603,91408,900221
2833,91601,91368,91602,91603,900222
2834,91602,88741,88740,91603,900223
2835,88740,88739,91408,91603,900224
2836,91363,91604,91606,91545,900225
2837,91604,91362,91605,91606,900226
2838,91605,88751,88750,91606,900227
2839,88750,88749,91545,91606,900228
2840,91367,91607,91610,91609,900229
2841,91607,91379,91415,91610,900230
2842,91415,91391,91608,91610,900231
2843,91608,91366,91609,91610,900232
2844,91362,91611,91613,91605,900233
2845,91611,91361,91612,91613,900234
2846,91612,88753,88752,91613,900235
2847,88752,88751,91605,91613,900236
2848,91294,91614,91617,91616,900237
2849,91614,88203,91615,91617,900238
2850,91615,91292,91599,91617,900239
2851,91599,91302,91616,91617,900240
2852,91366,91608,91620,91482,900241
2853,91608,91391,91618,91620,900242
2854,91618,91393,91619,91620,900243
2855,91619,91365,91482,91620,900244
2856,91301,91621,91624,91443,900245
2857,91621,91299,91622,91624,900246
2858,91622,91346,91623,91624,900247
2859,91623,91298,91443,91624,900248
2860,88718,88719,91627,91626,900249
2861,88719,88720,91509,91627,900250
2862,91509,54023,91625,91627,900251
2863,91625,91400,91626,91627,900252
2864,91320,91628,91631,91405,900253
2865,91628,91313,91629,91631,900254
2866,91629,89123,91630,91631,900255
2867,91630,91312,91405,91631,900256
2868,91346,91632,91634,91623,900257
2869,91632,91352,91633,91634,900258
2870,91633,88303,91437,91634,900259
2871,91437,91298,91623,91634,900260
2872,91341,91635,91638,91637,900261
2873,91635,91356,91636,91638,900262
2874,91636,91358,91430,91638,900263
2875,91430,91342,91637,91638,900264
2876,91372,91467,91641,91640,900265
2877,91467,91373,91639,91641,900266
2878,91639,91375,91563,91641,900267
2879,91563,91374,91640,91641,900268
2880,91364,91642,91645,91544,900269
2881,91642,91392,91643,91645,900270
2882,91643,91395,91644,91645,900271
2883,91644,91363,91544,91645,900272
2884,91392,91646,91647,91643,900273
2885,91646,88702,88703,91647,900274
2886,88703,88704,91584,91647,900275
2887,91584,91395,91643,91647,900276
2888,91360,91648,91650,91540,900277
2889,91648,91361,91649,91650,900278
2890,91649,91394,91485,91650,900279
2891,91485,91396,91540,91650,900280
2892,91393,91651,91653,91652,900281
2893,91651,88700,88701,91653,900282
2894,88701,88702,91646,91653,900283
2895,91646,91392,91652,91653,900284
2896,91335,91654,91655,91577,900285
2897,91654,91334,91511,91655,900286
2898,91511,89025,89024,91655,900287
2899,89024,89023,91577,91655,900288
2900,91383,91656,91660,91659,900289
2901,91656,91389,91657,91660,900290
2902,91657,91390,91658,91660,900291
2903,91658,91382,91659,91660,900292
2904,91314,91661,91665,91664,900293
2905,91661,91305,91662,91665,900294
2906,91662,91326,91663,91665,900295
2907,91663,91325,91664,91665,900296
2908,88302,91666,91669,91528,900297
2909,91666,91293,91667,91669,900298
2910,91667,91339,91668,91669,900299
2911,91668,91330,91528,91669,900300
2912,91374,91670,91672,91640,900301
2913,91670,91369,91671,91672,900302
2914,91671,91378,91461,91672,900303
2915,91461,91372,91640,91672,900304
2916,91366,91481,91674,91609,900305
2917,91481,88743,88742,91674,900306
2918,88742,88741,91673,91674,900307
2919,91673,91367,91609,91674,900308
2920,91377,91675,91677,91601,900309
2921,91675,91369,91676,91677,900310
2922,91676,91384,91518,91677,900311
2923,91518,91368,91601,91677,900312
2924,91314,91678,91680,91679,900313
2925,91678,91313,91628,91680,900314
2926,91628,91320,91420,91680,900315
2927,91420,91306,91679,91680,900316
2928,91347,91681,91683,91501,900317
2929,91681,91346,91622,91683,900318
2930,91622,91299,91682,91683,900319
2931,91682,91351,91501,91683,900320
2932,54023,91508,91686,91685,900321
2933,91508,91287,91557,91686,900322
2934,91557,91322,91684,91686,900323
2935,91684,91321,91685,91686,900324
2936,88763,88762,91689,91688,900325
2937,88762,88761,91579,91689,900326
2938,91579,91319,91687,91689,900327
2939,91687,91316,91688,91689,900328
2940,91354,91595,91692,91691,900329
2941,91595,91353,91690,91692,900330
2942,91690,91346,91681,91692,900331
2943,91681,91347,91691,91692,900332
2944,88763,91693,91695,88764,900333
2945,91693,91317,91694,91695,900334
2946,91694,54031,91538,91695,900335
2947,91538,88765,88764,91695,900336
2948,89115,89116,91698,91556,900337
2949,89116,89117,91696,91698,900338
2950,91696,91324,91697,91698,900339
2951,91697,91322,91556,91698,900340
2952,91391,91414,91699,91618,900341
2953,91414,88698,88699,91699,900342
2954,88699,88700,91651,91699,900343
2955,91651,91393,91618,91699,900344
2956,91356,91593,91702,91636,900345
2957,91593,91357,91700,91702,900346
2958,91700,91332,91701,91702,900347
2959,91701,91358,91636,91702,900348
2960,91400,91703,91704,91626,900349
2961,91703,91401,91535,91704,900350
2962,91535,88716,88717,91704,900351
2963,88717,88718,91626,91704,900352
2964,91340,91705,91708,91707,900353
2965,91705,91352,91706,91708,900354
2966,91706,91356,91635,91708,900355
2967,91635,91341,91707,91708,900356
2968,91324,91696,91710,91477,900357
2969,91696,89117,89118,91710,900358
2970,89118,89119,91709,91710,900359
2971,91709,91327,91477,91710,900360
2972,88759,88758,91712,91580,900361
2973,88758,88757,91548,91712,900362
2974,91548,91308,91711,91712,900363
2975,91711,91315,91580,91712,900364
2976,91334,91713,91716,91715,900365
2977,91713,91345,91560,91716,900366
2978,91560,91387,91714,91716,900367
2979,91714,91344,91715,91716,900368
2980,89123,91629,91718,89122,900369
2981,91629,91313,91678,91718,900370
2982,91678,91314,91717,91718,900371
2983,91717,89121,89122,91718,900372
2984,91337,91719,91722,91721,900373
2985,91719,91336,91720,91722,900374
2986,91720,91335,91576,91722,900375
2987,91576,91338,91721,91722,900376
2988,91289,91723,91726,91725,900377
2989,91723,91290,91724,91726,900378
2990,91724,88727,88726,91726,900379
2991,88726,88725,91725,91726,900380
2992,88710,88711,91727,91514,900381
2993,88711,88712,91588,91727,900382
2994,91588,91399,91425,91727,900383
2995,91425,91397,91514,91727,900384
2996,88731,91554,91729,88732,900385
2997,91554,91359,91728,91729,900386
2998,91728,91373,91468,91729,900387
2999,91468,88733,88732,91729,900388
3000,91314,91679,91732,91661,900389
3001,91679,91306,91730,91732,900390
3002,91730,91398,91731,91732,900391
3003,91731,91305,91661,91732,900392
3004,88755,88754,91733,91547,900393
3005,88754,88753,91612,91733,900394
3006,91612,91361,91648,91733,900395
3007,91648,91360,91547,91733,900396
3008,91365,91619,91734,91465,900397
3009,91619,91393,91652,91734,900398
3010,91652,91392,91642,91734,900399
3011,91642,91364,91465,91734,900400
3012,91342,91735,91737,91736,900401
3013,91735,91382,91658,91737,900402
3014,91658,91390,91571,91737,900403
3015,91571,91381,91736,91737,900404
3016,34024,91445,91740,91739,900405
3017,91445,88684,88685,91740,900406
3018,88685,88686,91738,91740,900407
3019,91738,91337,91739,91740,900408
3020,89123,89124,91742,91630,900409
3021,89124,89125,91569,91742,900410
3022,91569,91311,91741,91742,900411
3023,91741,91312,91630,91742,900412
3024,91316,91687,91744,91743,900413
3025,91687,91319,91402,91744,900414
3026,91402,91312,91741,91744,900415
3027,91741,91311,91743,91744,900416
3028,91303,91745,91748,91747,900417
3029,91745,91304,91746,91748,900418
3030,91746,91401,91703,91748,900419
3031,91703,91400,91747,91748,900420
3032,88686,88687,91751,91750,900421
3033,88687,88688,91561,91751,900422
3034,91561,91345,91749,91751,900423
3035,91749,91336,91750,91751,900424
3036,91288,91537,91754,91582,900425
3037,91537,54031,91752,91754,900426
3038,91752,91309,91753,91754,900427
3039,91753,91329,91582,91754,900428
3040,91390,91657,91757,91572,900429
3041,91657,91389,91755,91757,900430
3042,91755,91369,91756,91757,900431
3043,91756,91370,91572,91757,900432
3044,91304,91758,91759,91746,900433
3045,91758,91305,91731,91759,900434
3046,91731,91398,91533,91759,900435
3047,91533,91401,91746,91759,900436
3048,91301,91760,91762,91621,900437
3049,91760,91302,91598,91762,900438
3050,91598,91300,91761,91762,900439
3051,91761,91299,91621,91762,900440
3052,91363,91644,91764,91604,900441
3053,91644,91395,91585,91764,900442
3054,91585,91394,91763,91764,900443
3055,91763,91362,91604,91764,900444
3056,91342,91429,91765,91735,900445
3057,91429,91343,91411,91765,900446
3058,91411,91383,91659,91765,900447
3059,91659,91382,91735,91765,900448
3060,91295,91766,91769,91768,900449
3061,91766,91375,91639,91769,900450
3062,91639,91373,91767,91769,900451
3063,91767,91294,91768,91769,900452
3064,91354,91770,91773,91592,900453
3065,91770,91355,91771,91773,900454
3066,91771,91331,91772,91773,900455
3067,91772,91357,91592,91773,900456
3068,91344,91714,91775,91434,900457
3069,91714,91387,91590,91775,900458
3070,91590,91388,91774,91775,900459
3071,91774,91385,91434,91775,900460
3072,54023,91685,91779,91778,900461
3073,91685,91321,91776,91779,900462
3074,91776,91323,91777,91779,900463
3075,91777,91303,91778,91779,900464
3076,88202,91780,91781,91494,900465
3077,91780,91291,91521,91781,900466
3078,91521,88727,91724,91781,900467
3079,91724,91290,91494,91781,900468
3080,91315,91711,91782,91421,900469
3081,91711,91308,91541,91782,900470
3082,91541,91397,91424,91782,900471
3083,91424,91307,91421,91782,900472
3084,89119,89120,91784,91783,900473
3085,89120,89121,91717,91784,900474
3086,91717,91314,91664,91784,900475
3087,91664,91325,91783,91784,900476
3088,89119,91783,91785,91709,900477
3089,91783,91325,91663,91785,900478
3090,91663,91326,91478,91785,900479
3091,91478,91327,91709,91785,900480
3092,91301,91442,91786,91760,900481
3093,91442,91295,91768,91786,900482
3094,91768,91294,91616,91786,900483
3095,91616,91302,91760,91786,900484
3096,91293,91787,91789,91667,900485
3097,91787,89033,89032,91789,900486
3098,89032,89031,91788,91789,900487
3099,91788,91339,91667,91789,900488
3100,91310,91790,91792,91791,900489
3101,91790,91309,91752,91792,900490
3102,91752,54031,91694,91792,900491
3103,91694,91317,91791,91792,900492
3104,91334,91654,91793,91713,900493
3105,91654,91335,91720,91793,900494
3106,91720,91336,91749,91793,900495
3107,91749,91345,91713,91793,900496
3108,91294,91767,91795,91614,900497
3109,91767,91373,91728,91795,900498
3110,91728,91359,91794,91795,900499
3111,91794,88203,91614,91795,900500
3112,91303,91777,91797,91745,900501
3113,91777,91323,91479,91797,900502
3114,91479,91326,91796,91797,900503
3115,91796,91304,91745,91797,900504
3116,91297,91438,91800,91565,900505
3117,91438,88303,91798,91800,900506
3118,91798,91340,91799,91800,900507
3119,91799,91371,91565,91800,900508
3120,91355,91770,91801,91526,900509
3121,91770,91354,91691,91801,900510
3122,91691,91347,91500,91801,900511
3123,91500,91348,91526,91801,900512
3124,91339,91802,91803,91668,900513
3125,91802,91331,91771,91803,900514
3126,91771,91355,91525,91803,900515
3127,91525,91330,91668,91803,900516
3128,88302,91804,91806,91666,900517
3129,91804,91350,91455,91806,900518
3130,91455,89035,91805,91806,900519
3131,91805,91293,91666,91806,900520
3132,91323,91776,91807,91476,900521
3133,91776,91321,91684,91807,900522
3134,91684,91322,91697,91807,900523
3135,91697,91324,91476,91807,900524
3136,91341,91808,91809,91707,900525
3137,91808,91381,91574,91809,900526
3138,91574,91371,91799,91809,900527
3139,91799,91340,91707,91809,900528
3140,91317,91810,91812,91791,900529
3141,91810,91316,91743,91812,900530
3142,91743,91311,91811,91812,900531
3143,91811,91310,91791,91812,900532
3144,91380,91519,91813,91531,900533
3145,91519,91384,91409,91813,900534
3146,91409,91385,91774,91813,900535
3147,91774,91388,91531,91813,900536
3148,91295,91441,91814,91766,900537
3149,91441,91296,91439,91814,900538
3150,91439,91297,91564,91814,900539
3151,91564,91375,91766,91814,900540
3152,91309,91790,91816,91815,900541
3153,91790,91310,91811,91816,900542
3154,91811,91311,91568,91816,900543
3155,91568,91328,91815,91816,900544
3156,88741,91602,91817,91673,900545
3157,91602,91368,91517,91817,900546
